id,name,cost,mile,status,color,gear,web,webid,date
2281,2014 Mazda CX-5 2.2 (ปี 13-16) XDL 4WD SUV,"489,000",124592 km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-cx-5-xdl-ภาคเหนือ-อำเภอเมืองเชียงใหม่/11516900?auc=true
",2023-10-25
2282,2018 Mazda CX-5 2.2 (ปี 17-23) XDL 4WD SUV,"745,000",135 - 140K km,รถมือสอง,สีดำ,เกียร์อัตโนมัติ,one2car,"mazda-cx-5-xdl-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/11766209?auc=true
",2023-10-25
2283,2013 Mazda 2 1.5 (ปี 09-14) Elegance Maxx Sedan,"289,000",84815 km,รถมือสอง,สีฟ้า,เกียร์อัตโนมัติ,one2car,"mazda-2-elegance-maxx-ภาคเหนือ-อำเภอเมืองเชียงใหม่/12309181?auc=true
",2023-10-25
2284,2021 Mazda 2 1.3 (ปี 15-25) S Leather Sports Hatchback,"465,000",50 - 55K km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-2-s-leather-sports-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/12414955?auc=true
",2023-10-25
2285,2013 Mazda BT-50 PRO 2.2 FREE STYLE CAB Hi-Racer Pickup,"335,000",999 km,รถมือสอง,สีเงิน,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-hi-racer-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/9080560?auc=true
",2023-10-25
2286,2018 Mazda BT-50 PRO 2.2 FREE STYLE CAB Hi-Racer Pickup,"429,000",0 - 5K km,รถมือสอง,สีขาว,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-hi-racer-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/12404816?auc=true
",2023-10-25
2287,2018 Mazda BT-50 PRO 2.2 FREE STYLE CAB Hi-Racer Pickup,"419,000",0 - 5K km,รถมือสอง,สีน้ำตาล,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-hi-racer-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/12404624?auc=true
",2023-10-25
2288,2010 Mazda 2 1.5 (ปี 09-14) Spirit Sports Hatchback,"149,000",230 - 235K km,รถมือสอง,สีฟ้า,เกียร์อัตโนมัติ,one2car,"mazda-2-spirit-sports-กรุงเทพและปริมณฑล-ศรีนครินทร์-เทพารักษ์/12400075
",2023-10-25
2289,2012 Mazda 3 1.6 (ปี 11-14) Spirit Sports Hatchback,"209,000",0 - 5K km,รถมือสอง,สีเงิน,เกียร์อัตโนมัติ,one2car,"mazda-3-spirit-sports-กรุงเทพและปริมณฑล-ศรีนครินทร์-เทพารักษ์/12400040
",2023-10-25
2290,2020 Mazda 3 2.0 (ปี 19-24) S Sedan,"749,000",5 - 10K km,รถมือสอง,สีดำ,เกียร์อัตโนมัติ,one2car,"mazda-3-s-กรุงเทพและปริมณฑล-ศรีนครินทร์-เทพารักษ์/12394153
",2023-10-25
2291,2016 Mazda CX-3 2.0 (ปี 15-22) SP SUV,"399,000",0 - 5K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-cx-3-sp-กรุงเทพและปริมณฑล-กาญจนาภิเษก/12041183
",2023-10-25
2292,2016 Mazda 3 2.0 (ปี 14-18) C Sports Hatchback,"439,000",195 - 200K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-3-c-sports-กรุงเทพและปริมณฑล-กาญจนาภิเษก/12386846
",2023-10-25
2293,2012 Mazda BT-50 PRO 2.2 DOUBLE CAB Hi-Racer Pickup,"350,000",138222 km,รถมือสอง,สีดำ,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-hi-racer-ภาคใต้-อำเภอหาดใหญ่/9755320
",2023-10-25
2294,2016 Mazda 2 1.5 (ปี 15-25) XD High Plus Sedan,"389,000",45 - 50K km,รถมือสอง,สีน้ำตาล,เกียร์อัตโนมัติ,one2car,"mazda-2-xd-high-plus-ภาคตะวันออก-อำเภอเมืองชลบุรี/12347563
",2023-10-25
2296,2019 Mazda 2 1.3 (ปี 15-25) High Connect Sedan,"399,000",65 - 70K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-2-high-connect-กรุงเทพและปริมณฑล-สุขาภิบาล1-2-3/12378993
",2023-10-25
2297,2018 Mazda BT-50 PRO 2.2 FREE STYLE CAB V Pickup,"348,000",6119 km,รถมือสอง,สีน้ำตาล,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-v-กรุงเทพและปริมณฑล-ลำลูกกา/12374514?auc=true
",2023-10-25
2298,2007 Mazda BT-50 2.5 DOUBLE CAB Hi-Racer Pickup,"179,000",173041 km,รถมือสอง,สีเทา,เกียร์ธรรมดา,one2car,"mazda-bt-50-hi-racer-ภาคกลาง-อำเภอสองพี่น้อง/7961989
",2023-10-25
2299,2018 Mazda BT-50 PRO 2.2 FREE STYLE CAB V Pickup,"369,000",35 - 40K km,รถมือสอง,สีเทา,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-v-ภาคอีสาน-อำเภอเมืองอุดรธานี/12364356?auc=true
",2023-10-25
2300,2019 Mazda CX-5 2.0 (ปี 17-23) SP SUV,"795,000",45 - 50K km,รถมือสอง,สีเงิน,เกียร์อัตโนมัติ,one2car,"mazda-cx-5-sp-ภาคใต้-อำเภออ่าวลึก/12360372
",2023-10-25
2301,2018 Mazda 2 1.3 (ปี 15-25) Sports Standard Hatchback,"355,000",65 - 70K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-2-sports-standard-ภาคใต้-อำเภออ่าวลึก/12360292
",2023-10-25
2303,2006 Mazda MX-5 2.0 (ปี 05-15) Convertible,"1,280,000",50 - 55K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-mx-5-กรุงเทพและปริมณฑล-สุขุมวิท/11901160
",2023-10-25
2304,2013 Mazda 2 1.5 (ปี 09-14) Elegance Maxx Sedan,"1,280,000",90 - 95K km,รถมือสอง,สีดำ,เกียร์อัตโนมัติ,one2car,"mazda-2-elegance-maxx-ภาคตะวันออก-อำเภอเมืองชลบุรี/12347549
",2023-10-25
2305,2020 Mazda 2 1.3 (ปี 15-25) High Connect Sedan,"459,000",0 - 5K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-2-high-connect-กรุงเทพและปริมณฑล-ศรีนครินทร์-เทพารักษ์/8259404
",2023-10-25
2306,2019 Mazda 2 1.3 (ปี 15-25) S Sports Hatchback,"544,000",24 km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-2-s-sports-ภาคใต้-อำเภอเมืองสุราษฎร์ธานี/10659395
",2023-10-25
2307,2019 Mazda 2 1.3 (ปี 15-25) High Connect Sedan,"439,000",95 - 100K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-2-high-connect-ภาคตะวันออก-อำเภอศรีราชา/11671755?auc=true
",2023-10-25
2308,2020 Mazda 2 1.3 (ปี 15-25) Sports High Connect Hatchback,"437,000",45 - 50K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-2-sports-high-connect-ภาคตะวันออก-อำเภอศรีราชา/11997541?auc=true
",2023-10-25
2309,2017 Mazda 2 1.3 (ปี 15-25) Sports High Hatchback,"379,000",80 - 85K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-2-sports-high-กรุงเทพและปริมณฑล-บางใหญ่-บางบัวทอง/12303887
",2023-10-25
2310,2017 Mazda 2 1.3 (ปี 15-25) Sports High Plus Hatchback,"399,000",50 - 55K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-2-sports-high-plus-ภาคเหนือ-อำเภอสันทราย/12301436?auc=true
",2023-10-25
2311,2018 Mazda BT-50 PRO 2.2 DOUBLE CAB Hi-Racer Pickup,"439,000",866848 km,รถมือสอง,สีเทา,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-hi-racer-ภาคอีสาน-อำเภอเมืองอุดรธานี/11115978
",2023-10-25
2312,2012 Mazda BT-50 PRO 2.2 FREE STYLE CAB Hi-Racer Pickup,"319,000",130 - 135K km,รถมือสอง,สีเงิน,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-hi-racer-ภาคอีสาน-อำเภอเมืองอุดรธานี/12111149
",2023-10-25
2313,2011 Mazda 2 1.5 (ปี 09-14) Spirit Sports Hatchback,"219,000",135 - 140K km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-2-spirit-sports-ภาคใต้-อำเภอเมืองสุราษฎร์ธานี/12341882
",2023-10-25
2314,2012 Mazda 2 1.5 (ปี 09-14) Elegance Groove Sedan,"215,000",154358 km,รถมือสอง,สีแดง,เกียร์ธรรมดา,one2car,"mazda-2-elegance-groove-ภาคเหนือ-อำเภอเมืองเชียงใหม่/12229336?auc=true
",2023-10-25
2315,2014 Mazda 3 2.0 (ปี 14-18) S Sedan,"449,000",150 - 155K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-3-s-ภาคกลาง-อำเภออุทัย/11975778
",2023-10-25
2316,2017 Mazda 2 1.3 (ปี 15-25) High Connect Sedan,"369,000",80 - 85K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-2-high-connect-กรุงเทพและปริมณฑล-กาญจนาภิเษก/12333394
",2023-10-25
2317,2003 Mazda Fighter 2.5 FREE STYLE CAB Lux Pickup MT,"139,000",300000 km,รถมือสอง,สีน้ำเงิน,เกียร์ธรรมดา,one2car,"mazda-fighter-lux-กรุงเทพและปริมณฑล-ศรีนครินทร์-เทพารักษ์/12328106
",2023-10-25
2318,2012 Mazda 2 1.5 (ปี 09-14) Elegance Spirit Sedan,"229,000",145 - 150K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-2-elegance-spirit-ภาคอีสาน-อำเภอเมืองนครราชสีมา/12324541
",2023-10-25
2319,2013 Mazda BT-50 PRO 2.2 DOUBLE CAB Hi-Racer Pickup,"339,000",160 - 165K km,รถมือสอง,สีเทา,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-hi-racer-ภาคอีสาน-อำเภอเมืองนครราชสีมา/12324474
",2023-10-25
2320,2012 Mazda BT-50 PRO 2.2 DOUBLE CAB Hi-Racer Pickup,"299,000",140 - 145K km,รถมือสอง,สีขาว,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-hi-racer-ภาคเหนือ-อำเภอเมืองเชียงใหม่/12319670
",2023-10-25
2321,2017 Mazda 2 1.3 (ปี 15-22) Sports High Connect Hatchback,"399,000",125 - 130K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-2-sports-high-connect-ภาคกลาง-อำเภออุทัย/11974630
",2023-10-25
2322,2019 Mazda BT-50 PRO 2.2 FREE STYLE CAB V Pickup,"369,000",55346 km,รถมือสอง,สีขาว,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-v-ภาคอีสาน-อำเภอเมืองอุดรธานี/12311730
",2023-10-25
2323,2019 Mazda 2 1.3 (ปี 15-22) High Connect Sedan,"399,000",50 - 55K km,รถมือสอง,สีน้ำตาล,เกียร์อัตโนมัติ,one2car,"mazda-2-high-connect-ภาคตะวันออก-อำเภอศรีราชา/12121784
",2023-10-25
2324,2015 Mazda BT-50 PRO 2.2 DOUBLE CAB Hi-Racer Pickup,"368,000",165 - 170K km,รถมือสอง,สีขาว,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-hi-racer-ภาคตะวันออก-อำเภอเมืองชลบุรี/12149552
",2023-10-25
2325,2017 Mazda 2 1.3 (ปี 15-22) High Connect Sedan,"360,000",60 - 65K km,รถมือสอง,สีเงิน,เกียร์อัตโนมัติ,one2car,"mazda-2-high-connect-ภาคตะวันออก-อำเภอบางละมุง/12201946
",2023-10-25
2326,2012 Mazda 2 1.5 (ปี 09-14) Elegance Maxx Sedan,"229,000",75 - 80K km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-2-elegance-maxx-ภาคตะวันออก-อำเภอเมืองระยอง/12211179
",2023-10-25
2327,2013 Mazda 2 1.5 (ปี 09-14) Elegance Spirit Sedan,"229,000",185 - 190K km,รถมือสอง,สีเงิน,เกียร์อัตโนมัติ,one2car,"mazda-2-elegance-spirit-กรุงเทพและปริมณฑล-มีนบุรี/12304980?auc=true
",2023-10-25
2328,2017 Mazda BT-50 PRO 2.2 FREE STYLE CAB Hi-Racer Eclipse Pickup,"389,000",95 - 100K km,รถมือสอง,สีขาว,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-hi-racer-eclipse-ภาคอีสาน-อำเภอวารินชำราบ/12300647?auc=true
",2023-10-25
2329,2019 Mazda 3 2.0 (ปี 14-18) S Sports Hatchback,"389,000",0 - 5K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-3-s-sports-กรุงเทพและปริมณฑล-รัชดาฯ-ห้วยขวาง-ลาดพร้าว-เพชรบุรีตัดใหม่/12297931
",2023-10-25
2330,2019 Mazda 2 1.5 (ปี 15-22) XD High Sedan,"439,000",70 - 75K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-2-xd-high-กรุงเทพและปริมณฑล-กาญจนาภิเษก/12294325
",2023-10-25
